fight_id,fighter_id,corner,kd,sig_str_landed,sig_str_atmpted,total_str_landed,total_str_atmpted,td_landed,td_atmpted,sub_att,ctrl,head_landed,head_atmpted,body_landed,body_atmpted,leg_landed,leg_atmpted,dist_landed,dist_atmpted,clinch_landed,clinch_atmpted,ground_landed,ground_atmpted,total_fight_time,height,reach,stance,dob,weight,date,body_acc,clinch_acc,dist_acc,ground_acc,head_acc,leg_acc,sig_str_acc,td_acc,total_str_acc,landed_body_per,landed_clinch_per,landed_dist_per,landed_ground_per,landed_head_per,landed_leg_per,losses,wins,outcome,sub_avg,td_avg,splm,sapm,str_def,td_def,opponent_id
6314e63003745e80,eb1723480fa2f96c,r,0,50,101,56,107,3,25,0,114,29,70,4,5,17,26,41,89,7,10,2,2,1500,170.2,177.8,Southpaw,1975-05-08,155.0,2001-06-29 00:00:00,80.0,70.0,46.06741573033708,100.0,41.42857142857143,65.38461538461539,49.504950495049506,12.0,52.336448598130836,0.08,0.14,0.82,0.04,0.58,0.34,1.0,0.0,r,0.0,1.7999999999999998,2.0,2.0,61.832061068702295,0.0,263ebd4a669e1e98
6314e63003745e80,263ebd4a669e1e98,b,0,20,46,64,93,4,16,5,212,12,31,4,7,4,8,5,23,7,11,8,12,1295,172.7,,Orthodox,1970-07-28,155.0,2001-06-29 00:00:00,57.14285714285714,63.63636363636363,21.73913043478261,66.66666666666666,38.70967741935484,50.0,43.47826086956522,25.0,68.81720430107528,0.18333333333333332,0.21666666666666665,0.3833333333333333,0.2,0.3,0.31666666666666665,2.0,3.0,NA,3.474903474903475,2.7799227799227797,0.9266409266409267,2.131274131274131,58.92857142857143,100.0,eb1723480fa2f96c
6afdefcb6728467e,ccdd90bd1fc7dab6,r,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182.9,188.0,Orthodox,1971-01-04,205.0,2001-06-29 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,r,0.0,0.0,0.0,0.0,0.0,0.0,1fe7adb23b3eedfb
6afdefcb6728467e,1fe7adb23b3eedfb,b,2,35,58,63,89,0,0,0,258,29,48,6,10,0,0,11,21,5,6,19,31,860,180.3,,Southpaw,1975-07-17,205.0,2001-06-29 00:00:00,60.0,83.33333333333334,52.38095238095239,61.29032258064516,60.416666666666664,0.0,60.3448275862069,0.0,70.78651685393258,0.32575757575757575,0.07575757575757576,0.6363636363636364,0.2878787878787879,0.6742424242424243,0.0,1.0,1.0,NA,0.0,0.0,2.4418604651162794,2.0930232558139537,53.84615384615385,60.0,ccdd90bd1fc7dab6
c9d2abc25651a1a7,50cc91ce2982785d,r,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193.0,,Orthodox,1977-08-19,265.0,2001-06-29 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,r,0.0,0.0,0.0,0.0,0.0,0.0,3738e68d2261e60f
c9d2abc25651a1a7,3738e68d2261e60f,b,0,2,4,2,4,1,1,2,13,1,3,0,0,1,1,2,2,0,2,0,0,55,190.5,195.6,Orthodox,1979-02-04,265.0,2001-06-29 00:00:00,0.0,0.0,100.0,0.0,33.33333333333333,100.0,50.0,100.0,50.0,0.0,0.0,1.0,0.0,0.5,0.5,0.0,1.0,NA,32.72727272727273,16.363636363636363,2.1818181818181817,0.0,100.0,100.0,50cc91ce2982785d
085d6ea4d12917a2,6ad9058b7c7898b0,r,0,28,48,51,71,5,5,0,596,27,47,1,1,0,0,1,6,2,3,25,39,900,182.9,177.8,Southpaw,1974-07-26,170.0,2001-06-29 00:00:00,100.0,66.66666666666666,16.666666666666664,64.1025641025641,57.446808510638306,0.0,58.333333333333336,100.0,71.83098591549296,0.03571428571428571,0.07142857142857142,0.03571428571428571,0.8928571428571429,0.9642857142857143,0.0,0.0,1.0,r,0.0,5.000000000000001,1.8666666666666667,0.13333333333333333,88.88888888888889,0.0,26eddcda9d6b2ffe
085d6ea4d12917a2,26eddcda9d6b2ffe,b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170.2,,Orthodox,1975-05-18,170.0,2001-06-29 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,0.0,0.0,0.0,0.0,0.0,0.0,6ad9058b7c7898b0
6f62436ae042009b,0aa92558424ced9e,r,0,98,135,228,268,7,7,4,177,83,119,12,13,3,3,2,10,36,42,60,83,2378,185.4,190.5,Orthodox,1963-06-22,265.0,2001-05-04 00:00:00,92.3076923076923,85.71428571428571,20.0,72.28915662650603,69.74789915966386,100.0,72.5925925925926,100.0,85.07462686567165,0.08728991596638655,0.22941176470588234,0.011764705882352941,0.7588235294117647,0.891281512605042,0.02142857142857143,0.0,5.0,r,1.5138772077375946,2.649285113540791,2.472666105971405,0.7569386038687973,47.368421052631575,33.33333333333333,b44f39a5c6596953
6f62436ae042009b,b44f39a5c6596953,b,6,108,304,154,356,0,0,0,20,57,243,3,3,48,58,91,269,13,25,4,10,4068,185.4,,Orthodox,1974-05-03,265.0,2001-05-04 00:00:00,100.0,52.0,33.82899628252788,40.0,23.456790123456788,82.75862068965517,35.526315789473685,0.0,43.258426966292134,0.013824884792626727,0.06960445468509983,0.9023343208251042,0.02806122448979592,0.463193072928096,0.5229820422792774,1.0,6.0,NA,0.0,0.0,1.592920353982301,1.873156342182891,62.202380952380956,70.58823529411765,0aa92558424ced9e
34ab72077963ee74,952f6fa06f25a0ec,r,2,21,33,31,44,3,4,4,0,11,22,2,2,8,9,19,28,1,4,1,1,532,175.3,,Orthodox,1976-08-17,170.0,2001-05-04 00:00:00,100.0,25.0,67.85714285714286,100.0,50.0,88.88888888888889,63.63636363636363,75.0,70.45454545454545,0.05,0.025,0.475,0.5,0.75,0.2,1.0,1.0,r,6.7669172932330826,5.075187969924812,2.3684210526315788,3.1578947368421053,34.883720930232556,0.0,cedfdf8d423d500c
34ab72077963ee74,cedfdf8d423d500c,b,0,108,234,397,527,9,17,5,663,50,154,33,44,25,36,45,153,39,50,24,31,3797,177.8,,Orthodox,1968-03-09,170.0,2001-05-04 00:00:00,75.0,78.0,29.411764705882355,77.41935483870968,32.467532467532465,69.44444444444444,46.15384615384615,52.94117647058824,75.33206831119544,0.27744575112996167,0.32826323286849607,0.4052023755971125,0.2665343915343915,0.5402970567444252,0.18225719212561314,0.0,7.0,NA,1.18514616802739,2.133263102449302,1.7066104819594416,1.1377403213062944,64.5320197044335,64.70588235294117,952f6fa06f25a0ec
c0be83e56601e7ce,a390eb8a9b2df298,r,0,113,227,183,301,2,2,0,222,56,144,11,16,46,67,57,137,33,59,23,31,2573,188.0,193.0,Orthodox,1969-12-17,205.0,2001-05-04 00:00:00,68.75,55.932203389830505,41.605839416058394,74.19354838709677,38.88888888888889,68.65671641791045,49.77973568281938,100.0,60.797342192691026,0.06237060041407867,0.28011028826246215,0.41341176939003027,0.3064779423475076,0.6777950310559006,0.25983436853002073,1.0,3.0,r,0.0,0.6995724834823164,2.6350563544500583,0.6529343179168285,63.1578947368421,83.33333333333334,6859f67468ba8489
c0be83e56601e7ce,6859f67468ba8489,b,0,79,224,227,405,20,27,5,1803,71,213,7,9,1,2,18,69,10,16,51,139,5113,177.8,,Orthodox,1971-08-10,205.0,2001-05-04 00:00:00,77.77777777777779,62.5,26.08695652173913,36.69064748201439,33.33333333333333,50.0,35.267857142857146,74.07407407407408,56.04938271604938,0.09,0.13529411764705884,0.21647058823529414,0.648235294117647,0.8966666666666667,0.013333333333333332,2.0,3.0,NA,0.8801095247408567,3.5204380989634267,0.9270486993937024,0.8801095247408567,54.268292682926834,0.0,a390eb8a9b2df298
0434a68809885ea1,7b6e40a73b567072,r,0,48,95,106,159,8,12,0,529,26,66,9,13,13,16,31,68,6,8,11,19,1200,177.8,,Southpaw,1972-05-03,170.0,2001-05-04 00:00:00,69.23076923076923,75.0,45.588235294117645,57.89473684210527,39.39393939393939,81.25,50.526315789473685,66.66666666666666,66.66666666666666,0.18706293706293708,0.1258741258741259,0.6311188811188811,0.24300699300699302,0.5384615384615384,0.2744755244755245,0.0,2.0,r,0.0,6.0,2.4,0.8999999999999999,68.96551724137932,100.0,86dfed7cc24a9fa7
0434a68809885ea1,86dfed7cc24a9fa7,b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167.6,172.7,Orthodox,1974-06-02,170.0,2001-05-04 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,0.0,0.0,0.0,0.0,0.0,0.0,7b6e40a73b567072
7a018ddd9239e45f,d5ed14b2153c6ed2,r,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,208.3,,Orthodox,1973-10-27,265.0,2001-05-04 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,r,0.0,0.0,0.0,0.0,0.0,0.0,6291ac0a3726732f
7a018ddd9239e45f,6291ac0a3726732f,b,2,61,164,138,248,1,1,5,68,33,124,12,20,16,20,38,123,11,20,12,21,2822,190.5,,Orthodox,1975-07-10,265.0,2001-05-04 00:00:00,60.0,55.00000000000001,30.89430894308943,57.14285714285714,26.61290322580645,80.0,37.19512195121951,100.0,55.64516129032258,0.24254079254079253,0.19993006993006993,0.5602214452214452,0.23984848484848484,0.5621561771561772,0.19530303030303028,2.0,3.0,NA,1.5946137491141035,0.3189227498228207,1.2969525159461375,1.2331679659815733,63.975155279503106,52.0,d5ed14b2153c6ed2
ef99fb08c6b06963,0e041d43a47d2e4b,r,0,17,26,39,52,0,0,0,126,17,26,0,0,0,0,0,2,1,1,16,23,178,182.9,188.0,Southpaw,1970-05-17,205.0,2001-05-04 00:00:00,0.0,100.0,0.0,69.56521739130434,65.38461538461539,0.0,65.38461538461539,0.0,75.0,0.0,0.058823529411764705,0.0,0.9411764705882353,1.0,0.0,0.0,1.0,r,0.0,0.0,5.730337078651686,0.0,100.0,100.0,91186547a7f3f758
ef99fb08c6b06963,91186547a7f3f758,b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182.9,188.0,Orthodox,1976-11-29,205.0,2001-05-04 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,0.0,0.0,0.0,0.0,0.0,0.0,0e041d43a47d2e4b
97a4b37cee48ea0b,73c7cfa551289285,r,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175.3,177.8,Orthodox,1978-12-13,155.0,2001-05-04 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,r,0.0,0.0,0.0,0.0,0.0,0.0,6bb1d2b714d4b3bc
97a4b37cee48ea0b,6bb1d2b714d4b3bc,b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180.3,,Orthodox,1976-06-05,155.0,2001-05-04 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,0.0,0.0,0.0,0.0,0.0,0.0,73c7cfa551289285
49693a06fc1d8906,6ad9058b7c7898b0,r,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182.9,177.8,Southpaw,1974-07-26,170.0,2001-05-04 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,r,0.0,0.0,0.0,0.0,0.0,0.0,21b1132949f2a9b0
49693a06fc1d8906,21b1132949f2a9b0,b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180.3,,Orthodox,1973-05-20,170.0,2001-05-04 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,0.0,0.0,0.0,0.0,0.0,0.0,6ad9058b7c7898b0
f8820294bbe01486,2f732dd9210d301f,r,1,145,300,427,603,24,31,2,2197,134,284,10,15,1,1,19,72,9,30,117,198,3992,190.5,188.0,Orthodox,1975-01-23,185.0,2001-02-23 00:00:00,66.66666666666666,30.0,26.38888888888889,59.09090909090909,47.183098591549296,100.0,48.333333333333336,77.41935483870968,70.81260364842454,0.05793132221703651,0.03801603801603802,0.117420481706196,0.8445634802777661,0.9349258206401064,0.0071428571428571435,2.0,5.0,r,0.45090180360721444,5.410821643286573,2.17935871743487,0.811623246492986,57.14285714285714,100.0,8f2d9ee27f206f1f
f8820294bbe01486,8f2d9ee27f206f1f,b,0,79,109,97,129,3,3,5,252,47,72,20,23,12,14,15,26,21,30,43,53,953,182.9,188.0,Orthodox,1971-02-11,185.0,2001-02-23 00:00:00,86.95652173913044,70.0,57.692307692307686,81.13207547169812,65.27777777777779,85.71428571428571,72.47706422018348,100.0,75.1937984496124,0.24199879227053142,0.2755132850241546,0.20320048309178743,0.521286231884058,0.5976751207729469,0.16032608695652173,0.0,3.0,NA,4.721930745015739,2.8331584470094437,4.973767051416579,0.7555089192025184,71.42857142857143,0.0,2f732dd9210d301f
a38ec65ac140fcf8,44260175069b6276,r,1,107,275,157,329,3,4,3,847,79,243,19,22,9,10,8,99,53,79,46,97,1976,170.2,177.8,Southpaw,1974-12-06,155.0,2001-02-23 00:00:00,86.36363636363636,67.08860759493672,8.080808080808081,47.42268041237113,32.510288065843625,90.0,38.90909090909091,75.0,47.72036474164133,0.0920138888888889,0.32349537037037035,0.45775462962962965,0.21875,0.8611111111111112,0.046875,1.0,3.0,r,1.3663967611336032,1.3663967611336032,3.2489878542510118,1.791497975708502,62.893081761006286,90.0,eb1723480fa2f96c
a38ec65ac140fcf8,eb1723480fa2f96c,b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170.2,177.8,Southpaw,1975-05-08,155.0,2001-02-23 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,0.0,0.0,0.0,0.0,0.0,0.0,44260175069b6276
74d0da1f9df17b9e,263ebd4a669e1e98,r,0,17,40,61,87,3,14,4,161,12,28,2,5,3,7,3,18,6,10,8,12,1195,172.7,,Orthodox,1970-07-28,170.0,2001-02-23 00:00:00,40.0,60.0,16.666666666666664,66.66666666666666,42.857142857142854,42.857142857142854,42.5,21.428571428571427,70.11494252873564,0.0625,0.1875,0.3125,0.25,0.375,0.3125,2.0,2.0,r,3.01255230125523,2.2594142259414225,0.8535564853556485,2.209205020920502,59.63302752293578,0.0,a8fa0c4e95512806
74d0da1f9df17b9e,a8fa0c4e95512806,b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157.5,,Southpaw,1968-10-22,170.0,2001-02-23 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,0.0,0.0,0.0,0.0,0.0,0.0,263ebd4a669e1e98
4a1f37200bc69376,817e0bdf08efce2e,r,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190.5,195.6,Orthodox,1971-02-13,185.0,2001-02-23 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,r,0.0,0.0,0.0,0.0,0.0,0.0,8d26912cd2aeb366
4a1f37200bc69376,8d26912cd2aeb366,b,0,65,110,150,201,9,19,5,395,40,77,13,15,12,18,19,43,10,15,36,52,1996,185.4,188.0,Orthodox,1975-08-25,185.0,2001-02-23 00:00:00,86.66666666666667,66.66666666666666,44.18604651162791,69.23076923076923,51.94805194805194,66.66666666666666,59.09090909090909,47.368421052631575,74.6268656716418,0.44285714285714284,0.2990079365079365,0.3009920634920635,0.39999999999999997,0.37956349206349205,0.1775793650793651,2.0,4.0,NA,2.254509018036072,4.05811623246493,1.9539078156312624,1.3226452905811623,55.10204081632652,33.33333333333333,817e0bdf08efce2e
75a401066ad784f6,b44f39a5c6596953,r,5,77,218,119,266,0,0,0,19,39,176,0,0,38,42,68,198,5,10,4,10,3507,185.4,,Orthodox,1974-05-03,265.0,2001-02-23 00:00:00,0.0,50.0,34.34343434343434,40.0,22.15909090909091,90.47619047619048,35.321100917431195,0.0,44.73684210526316,0.0,0.03819444444444444,0.9290674603174603,0.03273809523809524,0.4436177248677249,0.5563822751322751,1.0,5.0,r,0.0,0.0,1.3173652694610778,1.5055603079555175,62.5531914893617,70.58823529411765,ad3f53c454cbbead
75a401066ad784f6,ad3f53c454cbbead,b,0,17,24,44,55,1,1,1,78,10,17,5,5,2,2,1,4,6,7,10,13,574,190.5,198.1,Orthodox,1977-11-10,265.0,2001-02-23 00:00:00,100.0,85.71428571428571,25.0,76.92307692307693,58.82352941176471,100.0,70.83333333333334,100.0,80.0,0.29411764705882354,0.35294117647058826,0.058823529411764705,0.5882352941176471,0.5882352941176471,0.11764705882352941,0.0,1.0,NA,1.5679442508710801,1.5679442508710801,1.7770034843205575,1.0452961672473866,52.38095238095239,60.0,b44f39a5c6596953
651da45cc83ce011,afaad7d6a581e307,r,0,10,44,24,68,4,4,0,491,8,41,2,3,0,0,0,13,4,12,6,19,900,188.0,,Orthodox,1968-10-28,265.0,2001-02-23 00:00:00,66.66666666666666,33.33333333333333,0.0,31.57894736842105,19.51219512195122,0.0,22.727272727272727,100.0,35.294117647058826,0.2,0.4,0.0,0.6,0.8,0.0,1.0,0.0,NA,0.0,4.0,0.6666666666666667,2.8666666666666667,21.818181818181817,0.0,4604ab1de9058474
651da45cc83ce011,4604ab1de9058474,b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182.9,,Orthodox,,265.0,2001-02-23 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,0.0,0.0,0.0,0.0,0.0,0.0,afaad7d6a581e307
a949b05c64e43131,1652f3213655b935,r,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175.3,182.9,Orthodox,1976-04-16,185.0,2001-02-23 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,r,0.0,0.0,0.0,0.0,0.0,0.0,e09dbbd5fe3f0fe2
a949b05c64e43131,e09dbbd5fe3f0fe2,b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185.4,,Southpaw,1973-11-07,185.0,2001-02-23 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,0.0,0.0,0.0,0.0,0.0,0.0,1652f3213655b935
bfb468c3427faa50,029880cdbf5ca089,r,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167.6,170.2,Orthodox,1973-08-05,170.0,2001-02-23 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,r,0.0,0.0,0.0,0.0,0.0,0.0,cb6783c39c01d896
bfb468c3427faa50,cb6783c39c01d896,b,0,24,63,26,65,0,0,0,127,12,45,10,16,2,2,15,47,9,16,0,0,389,177.8,,Orthodox,1977-02-09,170.0,2001-02-23 00:00:00,62.5,56.25,31.914893617021278,0.0,26.666666666666668,100.0,38.095238095238095,0.0,40.0,0.4166666666666667,0.375,0.625,0.0,0.5,0.08333333333333333,1.0,0.0,NA,0.0,0.0,3.7017994858611827,3.3933161953727504,53.191489361702125,80.0,029880cdbf5ca089
2783ccf179321171,2f732dd9210d301f,r,1,129,278,396,563,22,29,0,2103,118,262,10,15,1,1,19,71,9,30,101,177,3880,190.5,188.0,Orthodox,1975-01-23,185.0,2000-12-16 00:00:00,66.66666666666666,30.0,26.76056338028169,57.06214689265536,45.038167938931295,100.0,46.402877697841724,75.86206896551724,70.33747779751333,0.06758654258654259,0.04435204435204435,0.136990561990562,0.8186573936573937,0.9240801240801241,0.008333333333333333,2.0,4.0,r,0.0,5.103092783505155,1.9948453608247423,0.8041237113402061,57.377049180327866,100.0,1fe7adb23b3eedfb
2783ccf179321171,1fe7adb23b3eedfb,b,1,33,54,61,85,0,0,0,257,28,46,5,8,0,0,9,17,5,6,19,31,748,180.3,,Southpaw,1975-07-17,185.0,2000-12-16 00:00:00,62.5,83.33333333333334,52.94117647058824,61.29032258064516,60.86956521739131,0.0,61.111111111111114,0.0,71.76470588235294,0.15151515151515152,0.15151515151515152,0.2727272727272727,0.5757575757575758,0.8484848484848485,0.0,0.0,1.0,NA,0.0,0.0,2.647058823529412,1.122994652406417,67.44186046511628,75.0,2f732dd9210d301f
53a736ebc356cc4a,cedfdf8d423d500c,r,0,92,206,366,484,6,14,3,400,35,129,33,44,24,33,40,138,38,49,14,19,3379,177.8,,Orthodox,1968-03-09,170.0,2000-12-16 00:00:00,75.0,77.55102040816327,28.985507246376812,73.68421052631578,27.131782945736433,72.72727272727273,44.66019417475729,42.857142857142854,75.6198347107438,0.32368670965162194,0.3725571050132454,0.42065277152996455,0.20679012345679013,0.47409656620182933,0.20221672414654868,0.0,6.0,r,0.7990529742527375,1.598105948505475,1.6336194140278189,1.2252145605208642,64.79591836734694,53.84615384615385,9f488f520ed25bbf
53a736ebc356cc4a,9f488f520ed25bbf,b,0,21,30,37,49,0,0,1,856,6,15,15,15,0,0,2,7,1,1,18,22,1455,182.9,,Orthodox,1976-07-11,170.0,2000-12-16 00:00:00,100.0,100.0,28.57142857142857,81.81818181818183,40.0,0.0,70.0,0.0,75.51020408163265,0.85,0.5,0.05,0.45,0.15,0.0,0.0,2.0,NA,0.618556701030928,0.0,0.865979381443299,1.3195876288659796,55.55555555555556,33.33333333333333,cedfdf8d423d500c
c39728802a8409ee,0e041d43a47d2e4b,r,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182.9,188.0,Southpaw,1970-05-17,185.0,2000-12-16 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,r,0.0,0.0,0.0,0.0,0.0,0.0,e06fd1260ac865a7
c39728802a8409ee,e06fd1260ac865a7,b,0,9,15,30,37,0,1,1,12,1,6,1,1,7,8,8,13,1,1,0,1,811,180.3,,Orthodox,1967-03-28,185.0,2000-12-16 00:00:00,100.0,100.0,61.53846153846154,0.0,16.666666666666664,87.5,60.0,0.0,81.08108108108108,0.05555555555555555,0.05555555555555555,0.4444444444444444,0.0,0.05555555555555555,0.3888888888888889,2.0,0.0,NA,1.1097410604192355,0.0,0.6658446362515412,1.7755856966707768,53.84615384615385,12.5,0e041d43a47d2e4b
5a4f6ff454b1eeb8,263ebd4a669e1e98,r,0,9,28,45,67,2,13,4,45,4,16,2,5,3,7,3,18,6,10,0,0,1051,172.7,,Orthodox,1970-07-28,170.0,2000-12-16 00:00:00,40.0,60.0,16.666666666666664,0.0,25.0,42.857142857142854,32.142857142857146,15.384615384615385,67.16417910447761,0.08333333333333333,0.25,0.4166666666666667,0.0,0.16666666666666666,0.4166666666666667,2.0,1.0,r,3.4253092293054235,1.7126546146527117,0.5137963843958135,2.511893434823977,58.87850467289719,0.0,4f74c8be51db8a37
5a4f6ff454b1eeb8,4f74c8be51db8a37,b,0,5,23,13,32,0,1,0,0,5,21,0,1,0,1,0,17,0,1,5,5,1181,182.9,,Southpaw,1978-04-20,170.0,2000-12-16 00:00:00,0.0,0.0,0.0,100.0,23.809523809523807,0.0,21.73913043478261,0.0,40.625,0.0,0.0,0.0,0.5,0.5,0.0,2.0,0.0,NA,0.0,0.0,0.2540220152413209,2.7942421676545304,35.294117647058826,0.0,263ebd4a669e1e98
019eca4a900ed793,8f2d9ee27f206f1f,r,0,47,69,50,74,2,2,5,0,28,46,9,11,10,12,13,24,16,23,18,22,655,182.9,188.0,Orthodox,1971-02-11,185.0,2000-12-16 00:00:00,81.81818181818183,69.56521739130434,54.166666666666664,81.81818181818183,60.86956521739131,83.33333333333334,68.11594202898551,100.0,67.56756756756756,0.19112318840579712,0.33514492753623193,0.27355072463768115,0.391304347826087,0.5996376811594203,0.2092391304347826,0.0,2.0,r,6.870229007633587,2.7480916030534353,4.305343511450382,0.549618320610687,82.35294117647058,0.0,63eedfcc73071d41
019eca4a900ed793,63eedfcc73071d41,b,1,33,53,102,129,2,4,1,656,15,31,10,12,8,10,2,12,20,25,11,16,815,175.3,,Orthodox,1970-11-20,185.0,2000-12-16 00:00:00,83.33333333333334,80.0,16.666666666666664,68.75,48.38709677419355,80.0,62.264150943396224,50.0,79.06976744186046,0.30303030303030304,0.6060606060606061,0.06060606060606061,0.3333333333333333,0.45454545454545453,0.24242424242424243,0.0,1.0,NA,1.1042944785276074,2.208588957055215,2.4294478527607364,1.9877300613496933,42.5531914893617,0.0,8f2d9ee27f206f1f
3c49bf20e4442a81,8a8a84b743ae7699,r,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175.3,182.9,Orthodox,1975-12-02,170.0,2000-12-16 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,r,0.0,0.0,0.0,0.0,0.0,0.0,621a6c59f88a44fe
3c49bf20e4442a81,621a6c59f88a44fe,b,0,95,148,153,206,7,12,0,249,62,115,33,33,0,0,13,29,2,5,80,114,1174,175.3,185.4,Switch,1973-10-13,170.0,2000-12-16 00:00:00,100.0,40.0,44.827586206896555,70.17543859649122,53.91304347826087,0.0,64.1891891891892,58.333333333333336,74.27184466019418,0.2994227994227994,0.012987012987012988,0.08441558441558442,0.9025974025974026,0.7005772005772006,0.0,0.0,2.0,NA,0.0,5.366269165247019,4.855195911413969,0.45996592844974443,66.66666666666666,0.0,8a8a84b743ae7699
9ea4087371f7a892,a390eb8a9b2df298,r,0,71,150,138,221,2,2,0,122,38,96,6,11,27,43,26,75,28,50,17,25,1673,188.0,193.0,Orthodox,1969-12-17,185.0,2000-12-16 00:00:00,54.54545454545454,56.00000000000001,34.66666666666667,68.0,39.58333333333333,62.7906976744186,47.333333333333336,100.0,62.44343891402715,0.043478260869565216,0.3337978446674099,0.30518394648829433,0.36101820884429586,0.7608695652173912,0.1956521739130435,1.0,2.0,r,0.0,1.0759115361625822,2.546323968918111,0.7890017931858937,60.71428571428571,69.23076923076923,cbfd1d34356a004c
9ea4087371f7a892,cbfd1d34356a004c,b,0,31,62,122,160,1,4,0,422,20,49,10,12,1,1,0,3,3,6,28,53,600,175.3,188.0,Orthodox,1971-01-18,185.0,2000-12-16 00:00:00,83.33333333333334,50.0,0.0,52.83018867924528,40.816326530612244,100.0,50.0,25.0,76.25,0.3225806451612903,0.0967741935483871,0.0,0.9032258064516129,0.6451612903225806,0.03225806451612903,0.0,1.0,NA,0.0,1.5,3.1,0.5,64.28571428571429,100.0,a390eb8a9b2df298
